paper_id,journal_short,openalex_work_id,journal,work_type,publication_year,publication_date,volume,issue,title,doi,cited_by_count,citation_percentile,keywords,keyword_count,openalex_topics,topic_count,primary_topic,primary_topic_count,author_count,author_names,author_ids,institution_names,num_institutions,total_valid_chars,proof_chars,proof_density,display_chars,display_density,math_density
AOS_2024_0043,AOS,https://openalex.org/W4403142663,The Annals of Statistics,article,2024,2024-08-01,52.0,4.0,On the approximation accuracy of Gaussian variational inference,https://doi.org/10.1214/24-aos2393,10,93.695082,Applied mathematics | Artificial intelligence | Computer science | Gaussian | Inference | Mathematics | Physics | Quantum mechanics | Statistical physics,9,Bayesian Methods and Mixture Models | Gaussian Processes and Bayesian Inference | Statistical Methods and Inference,3,Gaussian Processes and Bayesian Inference,1,2,Anya Katsevich | Philippe Rigollet,https://openalex.org/A5110671069 | https://openalex.org/A5001421646,Massachusetts Institute of Technology,1,145069,62866,0.4334,10616,0.0732,0.5065313747251308
AOS_2024_0045,AOS,https://openalex.org/W4396770868,The Annals of Statistics,article,2024,2024-04-01,52.0,2.0,Inference for heteroskedastic PCA with missing data,https://doi.org/10.1214/24-aos2366,9,96.813653,Artificial intelligence | Computer science | Econometrics | Heteroscedasticity | Inference | Mathematics | Missing data | Statistics,8,Bayesian Methods and Mixture Models | Random Matrices and Applications | Statistical Methods and Inference,3,Random Matrices and Applications,1,3,Yuling Yan | Yuxin Chen | Jianqing Fan,https://openalex.org/A5100634106 | https://openalex.org/A5100416078 | https://openalex.org/A5100664286,Data & Society Research Institute | Massachusetts Institute of Technology | Princeton University | University of Pennsylvania,4,835701,84776,0.1014,514762,0.616,0.7174073023724993
AOS_2024_0046,AOS,https://openalex.org/W4396781948,The Annals of Statistics,article,2024,2024-04-01,52.0,2.0,Metric statistics: Exploration and inference for random objects with distance profiles,https://doi.org/10.1214/24-aos2368,8,91.446442,Artificial intelligence | Computer science | Inference | Mathematics | Metric (unit) | Statistical inference | Statistics,7,Bayesian Methods and Mixture Models | Soil Geostatistics and Mapping | Statistical Methods and Inference,3,Bayesian Methods and Mixture Models,1,3,Paromita Dubey | Yaqing Chen | Hans‐Georg Müller,https://openalex.org/A5067121866 | https://openalex.org/A5100722049 | https://openalex.org/A5050634491,"Rutgers Sexual and Reproductive Health and Rights | University of California, Davis | University of Southern California",3,248527,32951,0.1326,41431,0.1667,0.29929142507655104
AOS_2024_0047,AOS,https://openalex.org/W4403142246,The Annals of Statistics,article,2024,2024-08-01,52.0,4.0,"Gromov–Wasserstein distances: Entropic regularization, duality and sample complexity",https://doi.org/10.1214/24-aos2406,8,98.010599,Applied mathematics | Artificial intelligence | Computer science | Duality (order theory) | Mathematics | Physics | Pure mathematics | Regularization (linguistics) | Sample (material) | Statistical physics | Thermodynamics,11,Geometric Analysis and Curvature Flows | Point processes and geometric inequalities | Topological and Geometric Data Analysis,3,Geometric Analysis and Curvature Flows,1,4,Zhengxin Zhang | Ziv Goldfeld | Youssef Mroueh | Bharath K. Sriperumbudur,https://openalex.org/A5101644731 | https://openalex.org/A5071112095 | https://openalex.org/A5064636177 | https://openalex.org/A5109582233,Cornell University | Pennsylvania State University,2,186984,9571,0.0512,57384,0.3069,0.358078766097634
AOS_2024_0048,AOS,https://openalex.org/W4403142441,The Annals of Statistics,article,2024,2024-08-01,52.0,4.0,Learning Gaussian mixtures using the Wasserstein–Fisher–Rao gradient flow,https://doi.org/10.1214/24-aos2416,8,96.108124,Applied mathematics | Gaussian | Mathematics | Physics,4,Gaussian Processes and Bayesian Inference | Markov Chains and Monte Carlo Methods | Mathematical Biology Tumor Growth,3,Markov Chains and Monte Carlo Methods,1,3,Yuling Yan | Kaizheng Wang | Philippe Rigollet,https://openalex.org/A5100634106 | https://openalex.org/A5101565855 | https://openalex.org/A5001421646,Columbia University | University of Wisconsin–Madison,2,234520,21975,0.0937,88917,0.3791,0.47284666552959237
AOS_2023_0049,AOS,https://openalex.org/W3199330397,The Annals of Statistics,article,2023,2023-08-01,51.0,4.0,Graphical models for nonstationary time series,https://doi.org/10.1214/22-aos2205,7,76.504181,Algorithm | Autoregressive conditional heteroskedasticity | Conditional independence | Conditional variance | Covariance | Econometrics | Graphical model | Inverse | Mathematics | Multivariate statistics | Nonparametric statistics | Series (stratigraphy) | Statistics,13,Gene Regulatory Network Analysis | Mental Health Research Topics | Metabolomics and Mass Spectrometry Studies,3,Metabolomics and Mass Spectrometry Studies,1,2,Sumanta Basu | Suhasini Subba Rao,https://openalex.org/A5004126850 | https://openalex.org/A5069210374,Cornell University | Texas A&M University,2,249293,19407,0.0778,73797,0.296,0.37387331373123195
AOS_2023_0050,AOS,https://openalex.org/W4360879508,The Annals of Statistics,article,2023,2023-02-01,51.0,1.0,Breaking the winner’s curse in Mendelian randomization: Rerandomized inverse variance weighted estimator,https://doi.org/10.1214/22-aos2247,7,89.081107,Biology | Econometrics | Estimator | Genetic variants | Genetics | Mathematics | Mendelian randomization | Sample (material) | Sample size determination | Statistics | Variance (accounting) | Winner's curse,12,Genetic Associations and Epidemiology | Genetic Mapping and Diversity in Plants and Animals | Genetic and phenotypic traits in livestock,3,Genetic Associations and Epidemiology,1,3,Xinwei Ma | Jingshen Wang | Chong Wu,https://openalex.org/A5047495643 | https://openalex.org/A5043785463 | https://openalex.org/A5011295368,"The University of Texas MD Anderson Cancer Center | University of California, Berkeley | University of California, San Diego",3,87974,0,0.0,8339,0.0948,0.09478936958646873
AOS_2024_0051,AOS,https://openalex.org/W4405602783,The Annals of Statistics,article,2024,2024-12-01,52.0,6.0,"Tensor-on-tensor regression: Riemannian optimization, over-parameterization, statistical-computational gap and their interplay",https://doi.org/10.1214/24-aos2396,7,89.66318199999999,Geometry | Mathematics | Physics | Regression | Riemannian geometry | Statistical physics | Statistics | Tensor (intrinsic definition),8,Advanced Neuroimaging Techniques and Applications | Model Reduction and Neural Networks | Tensor decomposition and applications,3,Tensor decomposition and applications,1,2,Yuetian Luo | Anru R. Zhang,https://openalex.org/A5048735624 | https://openalex.org/A5025435311,Duke University | University of Chicago,2,242104,0,0.0,67637,0.2794,0.2793716749826521
AOS_2025_0052,AOS,https://openalex.org/W4409974857,The Annals of Statistics,article,2025,2025-04-01,53.0,2.0,The generalization error of max-margin linear classifiers: Benign overfitting and high dimensional asymptotics in the overparametrized regime,https://doi.org/10.1214/25-aos2489,7,98.674515,Applied mathematics | Artificial intelligence | Artificial neural network | Computer science | Generalization | Generalization error | Machine learning | Margin (machine learning) | Mathematical analysis | Mathematics | Overfitting | Pattern recognition (psychology),12,Face and Expression Recognition | Machine Learning and ELM | Neural Networks and Applications,3,Neural Networks and Applications,1,4,Andrea Montanari | Feng Ruan | Youngtak Sohn | Jun Yan,https://openalex.org/A5011999109 | https://openalex.org/A5101587259 | https://openalex.org/A5044363834 | https://openalex.org/A5101781340,D. E. Shaw Research | Massachusetts Institute of Technology | Science North | Stanford University,4,356187,72831,0.2045,120197,0.3375,0.5419288182892694
AOS_2023_0053,AOS,https://openalex.org/W3210129742,The Annals of Statistics,article,2023,2023-04-01,51.0,2.0,On the disjoint and sliding block maxima method for piecewise stationary time series,https://doi.org/10.1214/23-aos2260,6,83.839079,Applied mathematics | Asymptotic distribution | Disjoint sets | Estimator | Extreme value theory | Generalized extreme value distribution | Mathematical analysis | Mathematics | Maxima | Moment (physics) | Monte Carlo method | Multivariate statistics | Piecewise | Series (stratigraphy) | Stationary process | Statistics | Univariate,17,Climate variability and models | Financial Risk and Volatility Modeling | Hydrology and Drought Analysis,3,Financial Risk and Volatility Modeling,1,2,Axel Bücher | Leandra Zanger,https://openalex.org/A5031857876 | https://openalex.org/A5056556254,Heinrich Heine University Düsseldorf | Mathematical Institute of the Slovak Academy of Sciences,2,192025,90569,0.4717,47036,0.2449,0.7165994011196459
AOS_2023_0054,AOS,https://openalex.org/W4389796693,The Annals of Statistics,article,2023,2023-10-01,51.0,5.0,A CLT for the LSS of large-dimensional sample covariance matrices with diverging spikes,https://doi.org/10.1214/23-aos2333,6,88.463337,Applied mathematics | Central limit theorem | Covariance | Covariance matrix | Eigenvalues and eigenvectors | Mathematics | Population | Sample size determination | Statistical hypothesis testing | Statistics | Test statistic,11,Advanced Algebra and Geometry | Advanced Combinatorial Mathematics | Random Matrices and Applications,3,Random Matrices and Applications,1,4,Zhijun Liu | Jiang Hu | Zhidong Bai | Haiyan Song,https://openalex.org/A5101546579 | https://openalex.org/A5068679108 | https://openalex.org/A5058289590 | https://openalex.org/A5087077385,Northeast Normal University,1,165952,21984,0.1325,47396,0.2856,0.4180726957192441
AOS_2023_0055,AOS,https://openalex.org/W4390055437,The Annals of Statistics,article,2023,2023-12-01,51.0,6.0,Efficient shape-constrained inference for the autocovariance sequence from a reversible Markov chain,https://doi.org/10.1214/23-aos2335,6,88.981645,Applied mathematics | Autocovariance | Consistent estimator | Delta method | Estimator | Markov chain | Markov chain Monte Carlo | Mathematical analysis | Mathematics | Minimum-variance unbiased estimator | Monte Carlo method | Sequence (biology) | Statistics,13,Markov Chains and Monte Carlo Methods | Point processes and geometric inequalities | Statistical Methods and Inference,3,Markov Chains and Monte Carlo Methods,1,2,Stephen Berg | Hyebin Song,https://openalex.org/A5011852248 | https://openalex.org/A5065782554,Pennsylvania State University,1,186327,57416,0.3081,30535,0.1639,0.47202498832697354
AOS_2024_0056,AOS,https://openalex.org/W4396770881,The Annals of Statistics,article,2024,2024-04-01,52.0,2.0,Consistent inference for diffusions from low frequency measurements,https://doi.org/10.1214/24-aos2357,6,94.758731,Applied mathematics | Artificial intelligence | Computer science | Econometrics | Inference | Mathematics | Statistical inference | Statistical physics | Statistics,9,Advanced Neuroimaging Techniques and Applications | NMR spectroscopy and applications | Numerical methods in inverse problems,3,NMR spectroscopy and applications,1,1,Richard Nickl,https://openalex.org/A5091556790,Institute of Mathematical Statistics | University of Cambridge,2,133307,29400,0.2205,27258,0.2045,0.42501894124089507
AOS_2024_0057,AOS,https://openalex.org/W4401500085,The Annals of Statistics,article,2024,2024-06-01,52.0,3.0,Change-point inference in high-dimensional regression models under temporal dependence,https://doi.org/10.1214/24-aos2380,6,95.053126,Applied mathematics | Artificial intelligence | Asymptotic distribution | Computer science | Context (archaeology) | Covariate | Econometrics | Estimator | Inference | Jump | Linear regression | Mathematics | Physics | Point process | Statistical physics | Statistics,16,Advanced Causal Inference Techniques | Statistical Methods and Inference,2,Statistical Methods and Inference,1,4,Haotian Xu | Daren Wang | Zifeng Zhao | Yi Yu,https://openalex.org/A5073768917 | https://openalex.org/A5054656078 | https://openalex.org/A5028626072 | https://openalex.org/A5101412625,University of Notre Dame | University of Warwick,2,362639,238670,0.6581,156141,0.4306,1.0887163267050703
AOS_2024_0058,AOS,https://openalex.org/W4405603672,The Annals of Statistics,article,2024,2024-12-01,52.0,6.0,The projected covariance measure for assumption-lean variable significance testing,https://doi.org/10.1214/24-aos2447,6,95.553257,Analysis of covariance | Computer science | Covariance | Data mining | Econometrics | Mathematical analysis | Mathematics | Measure (data warehouse) | Statistics | Variable (mathematics),10,Advanced Statistical Methods and Models | Advanced Statistical Process Monitoring | Statistical Methods and Inference,3,Advanced Statistical Methods and Models,1,4,Anton Rask Lundborg | Ilmun Kim | Rajen D. Shah | Richard J. Samworth,https://openalex.org/A5034145295 | https://openalex.org/A5017433036 | https://openalex.org/A5029262817 | https://openalex.org/A5003721823,University of Cambridge | University of Copenhagen | Yonsei University,3,331333,114358,0.3451,114879,0.3467,0.6918628690773331
